guest_black,host_race_black,host_gender_M,ten_reviews,multiple_listings,shared_property,log_price,yes
0,0,0,1,0,1,4.3174882,1
0,0,0,0,0,1,3.9120231,1
0,0,0,1,1,0,7.166266,0
1,1,1,0,0,1,4.0775375,0
1,0,0,1,0,1,4.4886365,0
1,0,1,1,0,1,4.6539602,0
0,0,0,0,0,0,5.2983174,0
0,0,0,0,0,0,5.0106354,0
0,0,0,1,1,1,4.3174882,1
0,0,0,1,1,1,3.8918202,1
0,0,0,0,0,1,4.0943446,0
0,0,1,0,0,0,5.1929569,1
1,0,0,1,1,0,4.4886365,0
0,0,0,0,0,1,3.9120231,1
1,0,0,1,0,0,5.3423343,1
1,0,0,1,1,1,3.9120231,1
0,0,1,1,1,1,5.0434251,0
0,0,0,1,0,1,4.2484951,1
0,0,1,0,0,0,,
0,0,0,1,1,1,3.6635616,1
0,0,0,0,0,1,4.0073333,0
0,0,0,0,1,1,4.3174882,0
0,0,1,0,0,1,4.1271343,0
0,0,0,0,0,0,4.9416423,0
0,0,0,1,1,0,5.0106354,1
1,0,0,0,0,1,4.3820267,0
0,0,0,0,0,0,4.8283138,1
0,0,0,1,1,1,5.0434251,1
0,1,0,0,1,1,3.6888795,0
1,0,1,0,1,0,6.6846118,0
0,0,0,0,0,1,4.8283138,0
1,0,1,0,0,0,5.2729998,0
1,0,0,0,0,1,3.9120231,0
1,0,0,1,1,1,3.9120231,0
1,0,0,1,0,0,4.8283138,1
1,1,1,1,1,0,4.8283138,1
0,0,0,1,1,0,4.6913481,0
1,0,0,1,1,0,5.3890719,1
1,0,0,0,0,0,4.7004805,0
0,0,0,1,1,0,4.8441873,1
0,0,0,0,0,0,5.9635792,0
0,0,1,1,1,0,5.5174527,
0,0,0,0,0,1,4.5849676,0
0,0,0,0,0,0,5.0106354,0
1,0,0,0,0,1,4.3820267,0
1,0,0,1,0,0,5.0689044,1
1,0,0,0,0,1,5.2983174,0
1,0,0,1,0,1,3.8066626,1
1,0,1,0,0,1,5.2522736,0
1,0,1,1,0,1,3.9120231,1
0,0,1,0,0,1,6.1202974,0
1,0,0,1,0,1,4.3174882,0
0,0,0,0,0,1,4.8283138,0
0,0,0,0,0,1,3.9120231,1
1,0,0,0,1,1,5.220356,0
0,0,0,1,0,1,4.2341065,1
0,0,0,0,0,1,4.4998097,1
1,0,0,1,1,1,4.7184987,1
0,0,0,1,1,1,3.8918202,1
1,0,1,0,0,0,4.9836068,0
0,0,1,1,0,0,5.220356,0
0,0,0,0,1,1,4.0943446,
0,0,0,1,0,1,4.7449322,1
0,0,0,0,0,1,3.9120231,
0,0,0,0,0,0,5.1059456,0
0,0,0,1,0,1,3.8918202,0
1,0,0,0,0,1,4.2484951,0
0,0,0,0,0,1,4.7874918,0
1,0,1,0,0,0,,1
1,0,0,1,0,1,4.7791233,1
1,0,0,0,0,0,5.0751739,0
0,0,1,1,0,1,4.59512,0
0,0,0,0,0,0,4.6051702,0
1,0,0,0,1,1,3.8918202,1
1,0,1,1,0,0,5.1647859,1
0,0,0,0,0,0,4.9767337,0
0,0,1,0,1,1,3.8066626,1
0,1,1,0,0,0,,0
0,0,0,0,0,1,4.3174882,1
1,0,0,1,0,1,4.4886365,1
1,0,0,0,0,0,5.9269261,0
0,0,1,1,0,0,5.5174527,0
1,0,0,1,1,1,4.7874918,1
0,0,1,0,0,0,4.3820267,1
0,0,1,0,1,0,5.1929569,1
0,0,0,1,1,1,4.5538769,0
0,1,0,0,0,0,5.2729998,0
1,0,0,1,0,1,3.5553482,0
1,0,1,0,0,0,6.2146082,0
1,0,0,1,1,0,5.521461,1
1,0,0,1,0,0,4.5538769,0
1,0,0,0,0,1,4.4998097,1
0,0,1,0,0,1,4.2046928,1
1,0,0,1,0,0,4.8598123,1
0,0,1,0,1,1,3.8066626,0
1,0,0,1,0,1,4.4426513,0
1,0,0,0,0,0,5.9269261,1
1,0,0,1,1,0,5.1647859,1
1,0,0,1,1,0,4.9052749,1
0,0,0,1,0,1,4.356709,0
0,0,0,1,1,1,4.6539602,1
0,0,1,0,0,0,6.906755,0
1,0,0,0,0,0,6.2146082,0
0,0,0,1,0,1,4.5538769,1
1,0,0,0,1,1,4.0943446,0
1,0,0,1,0,0,4.7449322,0
0,1,0,0,1,1,4.8675346,1
0,0,0,1,0,0,4.2195077,1
1,0,1,1,0,1,4.0943446,1
0,0,1,1,0,0,5.0106354,1
1,0,0,1,1,1,4.1743875,1
0,0,0,0,0,1,4.0943446,0
0,0,1,0,1,0,5.3423343,1
1,0,0,0,0,1,3.9120231,
1,0,1,0,0,0,4.9767337,0
0,0,1,1,0,1,4.2195077,0
0,0,0,0,0,1,4.0943446,0
1,0,0,1,0,1,4.3820267,0
0,0,0,0,0,0,4.934474,0
1,0,0,0,0,1,3.8501475,1
1,0,0,1,1,1,4.3438053,1
0,0,0,0,0,1,4.2484951,0
1,0,0,0,1,1,4.0943446,0
1,0,0,0,0,1,4.7095304,1
1,0,1,1,1,1,5.2983174,0
1,0,0,1,0,0,4.7957907,0
0,0,1,1,1,0,4.59512,0
0,0,0,0,0,1,3.7376697,1
0,0,0,1,1,1,3.9889841,1
0,0,0,0,1,1,4.4886365,1
1,0,0,0,0,1,4.6051702,1
0,0,0,0,0,0,6.9077554,0
0,0,0,1,0,1,4.3174882,1
1,0,0,1,0,1,4.0073333,1
0,0,1,1,0,0,,0
0,0,0,0,0,1,4.0775375,0
0,0,0,1,0,0,4.8675346,1
1,0,0,1,0,0,5.1647859,0
0,0,0,0,0,0,5.0039463,1
1,0,1,1,1,1,4.1743875,1
0,0,1,1,0,0,4.2484951,1
0,0,1,0,0,1,4.4886365,0
1,0,0,1,1,1,4.3694477,1
0,0,1,1,1,0,4.7004805,1
0,1,0,0,0,0,,0
0,0,0,0,0,1,4.3820267,0
0,0,0,1,0,0,5.2470241,1
1,0,1,0,1,1,4.0073333,0
0,0,0,0,0,0,5.8260002,1
1,0,0,0,0,1,4.8675346,0
0,0,1,0,0,1,4.6051702,1
0,0,0,0,0,1,4.2341065,0
1,0,1,0,1,0,5.6524892,0
0,0,1,0,0,1,4.1896548,0
0,0,1,1,1,0,7.2619271,0
0,0,1,0,0,0,5.5606818,1
1,0,1,0,0,0,5.6524892,0
1,0,0,0,0,1,5.1647859,0
0,0,1,0,0,0,5.855072,1
1,0,0,0,0,0,4.8283138,0
0,0,0,0,0,0,,0
0,0,1,1,1,0,5.1647859,0
0,0,1,0,0,0,5.1647859,0
0,0,0,1,1,1,4.3438053,1
0,0,0,1,0,1,4.1743875,1
0,0,0,0,0,1,4.9052749,1
0,0,0,0,0,0,4.9698133,0
1,0,0,0,0,1,5.7990928,1
0,0,0,1,0,0,5.857933,1
0,0,0,0,0,1,5.0106354,0
1,0,0,0,0,1,3.9120231,1
1,0,0,1,0,1,4.0073333,0
0,0,0,1,0,1,3.7376697,0
0,1,1,0,0,0,5.0106354,1
0,0,0,0,0,1,4.0943446,1
0,0,1,0,0,0,5.6869755,0
1,0,0,0,0,1,5.2470241,0
0,0,0,0,1,1,4.3820267,1
0,0,1,0,0,1,4.1743875,1
0,0,1,1,0,0,5.7004437,1
1,0,0,1,1,1,4.2766662,1
0,0,0,1,1,1,4.4426513,1
0,0,0,0,0,0,5.6167712,0
1,0,1,0,0,1,4.6913481,0
0,0,0,1,1,1,4.4998097,0
0,0,0,0,0,0,5.9788857,1
0,0,0,0,0,1,3.6888795,0
0,0,0,1,0,1,4.5538769,0
1,0,1,1,1,1,5.3936276,1
0,0,1,0,0,0,4.7361984,0
1,0,0,0,0,0,8.0030289,1
1,0,1,1,1,1,4.2766662,0
1,0,0,0,1,1,4.4308167,1
1,0,0,0,0,0,4.8675346,0
0,1,0,0,0,1,3.9120231,1
0,0,0,0,0,0,5.5984221,0
1,0,0,0,0,0,6.1092477,0
1,0,0,1,0,0,4.2341065,0
0,0,1,0,0,1,4.6051702,0
1,0,1,1,1,0,5.6167712,0
0,0,0,0,1,1,5.0106354,1
0,0,1,1,0,0,5.5174527,1
0,0,1,0,0,1,4.59512,1
0,0,0,0,0,0,4.9052749,1
1,0,0,1,0,0,5.0106354,0
0,0,1,1,1,0,4.7004805,1
0,0,1,1,0,0,4.8283138,1
1,0,0,1,0,0,4.8283138,0
0,0,0,0,0,0,5.4161005,0
1,1,1,0,0,0,4.4998097,1
1,0,1,0,0,0,4.8283138,0
1,0,1,1,0,0,5.5174527,0
0,0,1,1,0,1,4.5538769,0
1,0,0,0,0,0,,
1,0,0,0,0,1,4.2341065,0
1,0,0,0,0,0,5.1357985,0
0,0,1,0,0,0,4.8675346,0
0,0,0,0,0,1,4.0943446,0
0,0,1,1,0,0,4.7791233,0
1,0,0,0,1,1,4.2484951,1
1,0,0,1,0,1,4.5849676,0
1,0,1,0,0,1,3.8918202,1
1,0,0,0,0,0,4.5849676,1
0,0,0,1,1,0,5.5759492,1
1,0,0,1,1,0,6.212606,1
0,0,0,1,1,0,,0
0,0,1,0,1,1,3.9120231,0
0,0,0,0,0,1,3.2188759,0
1,1,1,0,0,1,4.4998097,0
0,0,1,0,0,0,5.57973,0
0,0,0,0,1,0,5.5872488,0
0,1,0,1,0,1,4.2484951,1
1,0,0,1,0,0,,
0,0,0,1,1,1,4.1588831,1
0,0,0,1,0,1,4.6051702,1
1,0,1,1,0,1,4.0943446,1
0,0,1,0,0,0,4.8675346,0
0,0,0,1,1,0,6.0844994,0
0,0,0,1,0,0,4.7874918,0
0,0,0,0,0,1,5.2933049,1
0,0,0,0,0,0,4.7004805,0
0,0,0,0,1,1,4.6051702,1
0,0,1,0,0,0,6.9985094,0
1,0,0,0,0,0,6.5510802,0
1,0,1,1,1,1,4.3174882,0
1,0,1,0,0,0,4.7004805,0
0,0,0,0,1,0,6.2146082,0
0,0,0,0,0,1,4.0073333,1
0,0,0,0,1,1,4.3820267,0
0,0,0,1,1,0,5.2933049,1
1,0,0,1,0,0,4.9558272,1
1,0,0,1,0,0,5.521461,1
1,1,1,0,1,1,3.8066626,0
1,1,1,0,0,1,5.0039463,0
1,0,1,0,0,0,5.1647859,0
0,0,0,1,1,1,4.6051702,1
1,0,0,1,1,0,4.5849676,0
1,0,0,1,0,1,3.9120231,0
0,0,1,1,0,0,4.7449322,1
0,0,0,1,0,1,4.2766662,1
1,0,1,1,0,1,3.9120231,1
1,0,0,1,0,0,5.0106354,0
1,0,0,1,0,0,5.187386,0
0,0,0,0,0,1,5.1647859,0
1,0,1,1,0,0,5.7037826,1
0,0,1,0,0,1,3.9512436,0
0,0,1,1,0,1,4.1271343,1
1,0,0,1,1,1,4.3820267,1
0,0,1,1,0,1,4.0943446,1
0,0,1,1,0,1,4.3694477,1
0,0,1,1,0,0,5.0106354,1
0,0,0,1,0,0,5.0106354,1
1,1,1,0,0,1,4.3174882,1
0,1,0,0,0,0,4.7004805,1
0,0,0,0,1,0,4.7449322,1
1,0,0,0,0,0,5.0106354,0
1,1,1,0,0,0,,0
0,0,0,0,0,0,5.0751739,1
1,0,0,0,0,0,4.4998097,0
0,0,0,0,0,0,4.7874918,0
0,0,0,0,0,0,4.7874918,1
0,0,1,1,0,1,3.9120231,1
1,0,0,0,0,1,4.3174882,1
0,1,1,1,0,0,5.1357985,1
1,0,0,0,0,1,4.6051702,0
0,0,0,1,0,1,4.5432949,1
1,0,0,1,1,1,4.59512,0
0,0,0,0,0,1,4.7449322,0
1,0,0,0,0,1,4.0775375,1
1,0,0,0,0,1,4.2484951,0
0,0,0,1,0,1,4.3174882,0
0,0,0,0,0,1,4.0073333,0
1,0,0,0,0,0,4.59512,1
1,0,0,1,0,0,4.2484951,0
1,0,1,1,0,0,5.0106354,1
1,0,0,0,0,0,5.0106354,1
1,0,1,1,1,0,5.7037826,1
1,0,0,1,0,1,4.8283138,1
0,0,1,0,0,1,4.59512,1
0,0,0,0,0,1,4.0943446,1
1,0,0,0,0,0,,0
1,0,0,0,0,1,5.0751739,0
1,0,0,0,0,1,5.2983174,0
0,1,1,1,0,1,4.0943446,0
1,0,0,1,0,0,5.220356,1
1,0,1,0,0,1,4.4426513,0
0,0,0,1,0,0,4.4998097,0
1,0,1,0,0,0,5.7004437,0
1,0,1,1,0,1,3.7376697,1
0,0,1,0,0,0,5.2933049,1
1,0,0,1,0,1,4.4998097,1
0,0,0,1,0,0,4.4998097,1
0,0,0,0,0,0,4.6051702,1
1,0,1,1,1,0,4.3174882,1
1,0,0,0,0,0,5.0434251,0
0,0,1,0,1,1,3.8918202,0
1,0,0,0,1,1,4.1743875,0
0,0,0,0,0,1,4.7273879,1
1,0,0,1,1,0,5.5606818,1
0,0,0,1,0,1,4.2484951,0
0,1,0,0,1,1,3.5553482,
0,0,1,0,0,1,4.7874918,1
1,0,0,0,0,1,4.3694477,0
0,0,0,1,1,1,4.0943446,0
1,0,0,1,0,1,4.4998097,0
0,0,0,0,0,0,5.1647859,0
0,0,0,1,1,0,5.2933049,0
0,0,1,0,0,0,5.6167712,0
0,0,0,0,0,0,5.1647859,1
0,0,1,0,0,0,5.0434251,1
0,0,0,1,1,1,4.3820267,1
1,0,0,0,0,1,4.0430512,1
1,0,0,0,0,0,5.2983174,0
0,0,0,1,0,0,4.8283138,0
0,0,0,0,0,0,4.3820267,
0,0,0,1,1,0,5.2417469,1
0,0,1,1,1,0,4.59512,1
1,0,0,1,1,1,3.8501475,0
1,1,1,0,0,1,4.0943446,0
0,0,0,0,0,1,4.4998097,1
0,0,0,0,0,0,4.3820267,0
0,0,0,1,1,1,4.2341065,1
1,0,1,0,0,1,4.3174882,1
1,0,1,0,0,0,4.4998097,0
1,0,0,1,1,0,5.1929569,0
1,0,1,1,0,1,4.5538769,1
1,0,0,0,1,1,4.3820267,0
1,0,0,0,0,0,5.0106354,0
0,0,1,1,1,1,3.8066626,1
0,0,0,0,0,1,5.0106354,0
1,0,1,0,0,1,4.59512,0
0,0,0,0,1,0,7.3098817,0
0,0,0,0,0,1,4.8283138,0
0,0,0,1,1,0,,0
0,0,1,0,0,1,3.6888795,0
0,0,0,0,1,0,4.7004805,1
1,0,0,1,0,0,4.4188404,0
1,0,0,0,0,0,5.4026775,0
0,0,0,0,0,0,5.3936276,0
1,0,0,1,1,1,4.5538769,0
1,0,1,1,1,0,5.1357985,0
1,0,0,0,0,0,4.8283138,0
1,0,0,1,1,0,5.7333412,0
0,0,1,0,0,0,5.5174527,1
0,0,0,1,1,1,4.0943446,1
1,0,0,1,1,0,4.8675346,1
0,0,0,0,0,0,4.4998097,1
0,0,0,0,0,0,6.2146082,1
1,0,0,1,0,1,4.0073333,0
1,0,0,1,1,0,6.3969297,0
1,0,0,0,0,1,6.2146082,0
1,0,0,1,0,0,4.3040652,0
0,1,1,1,0,0,5.1059456,1
0,0,0,0,0,1,4.2484951,0
1,0,0,0,0,0,4.7791233,0
0,0,0,0,1,1,5.7037826,1
1,0,0,0,0,0,5.1357985,0
0,1,1,1,0,0,4.6728287,1
0,0,0,1,0,0,4.4426513,0
1,0,0,1,1,0,5.5947113,1
0,0,0,1,0,0,4.8283138,1
0,0,0,0,0,1,4.1743875,1
1,0,1,0,0,0,5.1647859,0
1,0,0,0,0,1,4.0943446,0
1,1,1,0,0,0,4.9126549,1
0,0,0,0,0,0,5.2729998,0
0,0,1,1,0,0,4.4886365,0
1,0,1,1,0,0,5.0689044,0
1,0,1,0,0,0,5.9788857,1
1,0,0,0,0,0,,0
1,0,0,1,0,0,5.521461,0
0,0,0,1,0,1,4.0775375,1
1,0,0,1,1,0,6.212606,1
1,0,0,0,1,1,4.7874918,1
0,0,0,0,0,1,4.5217886,0
1,0,1,1,1,0,4.7004805,1
0,0,0,0,0,0,7.377759,0
1,1,0,0,0,0,5.0106354,0
1,0,0,1,1,0,6.6846118,0
0,0,0,1,1,0,4.59512,1
1,1,0,0,0,1,4.0943446,1
0,0,0,1,1,1,4.2766662,1
1,0,0,1,0,1,4.1743875,1
1,1,0,0,0,1,3.3322046,0
0,0,1,0,0,0,7.3098817,0
1,0,0,0,0,1,4.3820267,0
0,0,0,1,0,0,4.59512,1
0,0,0,0,0,0,,0
0,0,1,1,0,1,3.9512436,1
1,0,0,0,0,1,3.3322046,
0,0,0,0,1,0,5.1929569,1
1,0,0,1,1,1,4.2766662,1
0,0,0,0,0,0,4.7449322,1
0,0,0,0,0,0,4.4998097,0
1,0,0,1,1,1,4.3040652,1
1,0,0,0,0,0,5.0106354,1
1,0,0,0,0,0,5.7037826,0
1,0,0,1,0,0,4.9904327,0
0,0,1,0,0,0,5.7838254,0
1,0,0,0,1,0,5.7037826,0
1,0,1,0,0,0,4.59512,0
0,0,0,1,0,1,4.0943446,0
1,0,1,0,0,0,5.2470241,1
0,0,0,1,1,1,4.8283138,0
0,0,0,1,0,0,5.5606818,0
0,0,1,1,0,1,4.9416423,1
0,0,0,0,1,0,5.2983174,0
0,0,0,0,0,0,5.0106354,0
0,0,0,1,1,1,4.3174882,1
1,0,0,0,0,0,3.8918202,1
0,0,1,1,1,0,5.4764633,1
0,0,0,0,0,0,5.9914646,0
1,0,0,1,1,0,4.6821313,1
0,0,0,1,1,0,4.7004805,1
0,0,1,1,1,0,4.59512,0
1,0,0,1,0,0,4.59512,1
0,0,1,1,1,0,5.1298985,1
1,0,0,0,1,0,5.187386,1
0,1,1,0,0,0,6.4769726,
1,0,0,1,1,1,3.9889841,1
0,0,1,1,0,1,4.0943446,1
0,0,0,0,1,0,7.5983992,1
1,0,1,0,1,0,6.5366917,0
0,0,0,0,0,0,6.3952618,0
0,0,1,1,0,0,5.2983174,0
1,0,0,1,0,1,4.4067192,1
1,0,1,0,1,1,5.0039463,0
1,1,0,0,0,0,4.6151204,0
0,0,0,0,0,0,4.8675346,0
1,0,0,0,0,0,6.6846118,1
1,0,0,0,1,1,5.3936276,0
0,0,0,1,0,0,4.4886365,1
1,0,1,0,0,0,5.521461,0
0,0,1,1,0,0,4.3820267,1
1,1,0,0,0,1,3.9120231,1
1,0,0,0,0,0,5.0625949,1
1,1,0,0,1,0,5.2983174,0
1,0,1,1,1,0,5.7037826,0
1,0,1,1,0,0,5.0039463,0
1,0,0,1,1,0,4.9416423,0
0,0,0,0,0,0,5.0039463,1
0,0,1,0,1,1,4.4426513,0
1,0,1,1,0,1,4.1271343,0
1,0,0,0,1,1,4.6539602,0
0,0,0,1,0,0,5.2983174,0
0,0,0,1,1,1,4.4426513,1
0,0,0,1,0,0,4.5538769,0
0,0,0,1,0,0,4.7004805,1
0,0,0,0,0,1,3.8918202,1
1,0,0,1,1,1,4.59512,1
1,0,0,1,0,1,3.713572,1
1,0,0,0,0,0,6.9077554,0
1,0,1,0,0,1,4.3174882,0
1,0,0,0,0,0,4.7004805,1
1,0,0,0,0,1,4.8598123,0
0,0,0,1,1,0,4.3174882,1
0,0,1,0,1,1,3.9120231,0
0,0,0,0,0,1,4.5538769,0
0,0,1,0,0,0,4.7874918,0
0,0,0,0,0,1,4.2484951,0
1,0,0,1,1,0,4.7449322,0
1,1,0,0,1,1,4.3174882,0
0,0,0,0,0,1,3.8066626,0
1,0,0,0,0,0,5.9914646,0
0,0,0,1,0,1,4.4998097,0
1,0,1,1,0,0,5.5984221,0
1,0,0,0,0,1,4.4067192,0
1,0,1,0,0,1,4.1743875,0
0,0,0,0,0,1,4.0073333,1
0,0,0,0,1,1,4.2484951,0
1,0,0,0,0,0,4.6539602,0
1,0,0,1,0,0,4.9698133,1
1,0,0,0,1,0,5.0106354,0
0,0,0,1,1,0,4.59512,1
0,0,0,1,0,0,5.0106354,1
1,0,0,0,0,0,5.2933049,0
0,0,1,0,0,0,6.4377518,0
1,1,0,0,1,1,4.0943446,1
0,0,0,0,0,0,4.4998097,1
1,0,0,1,0,0,5.0106354,0
1,0,0,0,0,0,5.0106354,1
1,0,0,0,1,0,3.5553482,1
0,1,1,0,0,0,4.8283138,1
1,0,0,0,1,1,4.9052749,0
0,0,0,1,1,0,4.7874918,1
1,0,0,1,1,1,4.6051702,1
0,0,0,1,1,1,4.0943446,1
1,0,0,0,0,1,5.1179938,0
0,1,1,1,0,1,5.2983174,0
0,0,0,0,0,0,5.2933049,0
1,0,0,1,1,0,6.5439119,
1,0,0,0,1,1,5.6167712,0
0,0,1,1,0,1,4.2341065,1
0,0,0,0,0,1,3.9120231,0
1,0,1,0,0,1,3.9120231,0
0,0,0,0,0,0,5.1059456,0
1,0,0,0,1,0,6.0867748,0
0,0,0,0,0,1,3.6888795,0
0,0,0,0,0,1,4.1743875,0
0,0,1,0,0,0,6.3969297,0
1,0,1,0,0,1,5.2470241,0
0,0,0,1,0,1,4.6051702,1
1,0,1,0,0,1,3.2188759,0
0,0,0,0,1,1,5.0106354,1
0,0,0,1,1,1,4.6539602,1
1,0,1,0,0,1,4.1743875,0
0,0,0,0,0,0,5.3471074,0
1,1,0,0,0,1,4.1743875,0
0,0,1,0,0,1,3.6635616,1
0,0,1,1,1,0,5.2933049,1
1,1,0,0,0,0,5.5984221,1
0,0,1,0,1,0,5.0106354,1
1,0,1,0,0,1,4.1743875,0
1,0,0,0,0,0,6.3885612,1
1,0,0,0,0,0,4.59512,1
0,0,0,0,0,1,4.8520303,1
1,0,0,1,0,0,4.4886365,1
1,0,0,0,0,0,4.4426513,0
1,1,0,1,1,1,4.1743875,1
1,0,0,0,0,0,5.2983174,0
0,0,1,0,0,0,,0
0,0,0,0,0,1,4.3174882,0
1,0,0,0,0,1,4.59512,0
0,0,1,1,1,0,7.3132205,0
0,0,0,0,1,1,3.6888795,1
0,0,1,1,1,1,4.4426513,0
0,0,0,1,0,1,4.3944492,1
1,0,0,1,0,0,5.1059456,1
1,0,0,1,0,0,4.7004805,0
1,0,0,1,1,1,4.4426513,1
0,0,0,0,0,0,5.0106354,1
0,0,0,0,1,0,5.4161005,1
1,0,0,0,0,0,5.1298985,1
0,0,1,1,1,0,4.6051702,1
1,0,1,1,0,1,4.3820267,0
1,0,1,0,0,1,4.6051702,0
1,0,0,0,0,1,5.0106354,0
1,0,0,0,0,1,5.9889612,0
1,1,0,0,0,0,5.2983174,0
0,0,0,0,0,0,7.4383836,0
0,1,0,0,0,1,4.0430512,0
0,0,0,0,0,0,5.855072,1
1,0,0,0,1,0,4.7874918,
0,0,0,0,0,0,5.0039463,1
0,0,0,0,1,1,4.3820267,0
1,0,1,0,0,1,4.7004805,0
0,0,1,1,1,1,4.3174882,1
1,0,0,0,0,1,4.1743875,1
1,0,0,0,0,0,4.8283138,
1,0,0,0,0,0,5.0106354,1
1,0,0,0,0,0,4.2484951,1
1,0,1,0,0,1,4.4426513,0
1,0,0,1,1,0,4.6051702,1
0,0,1,0,0,0,5.6869755,1
1,1,0,0,1,1,4.1588831,1
0,0,1,0,0,0,5.2470241,0
1,0,0,1,1,1,3.5553482,0
1,0,0,1,1,1,4.6913481,
0,0,0,0,0,0,4.8283138,1
0,0,0,0,0,1,6.1092477,0
1,0,0,0,0,1,5.521461,0
1,0,1,1,1,1,4.1743875,1
0,0,0,0,0,1,3.8066626,0
0,0,0,1,1,0,4.5538769,
0,0,0,1,1,1,5.0106354,1
0,0,0,1,0,0,4.3694477,1
0,0,0,0,1,0,5.0751739,1
0,0,0,0,0,0,5.1357985,1
1,0,0,0,0,1,4.4426513,0
0,0,1,0,0,0,4.8283138,1
1,0,1,1,1,0,6.6783423,0
0,0,1,0,0,0,4.8283138,1
1,0,0,1,1,0,5.1298985,1
1,1,0,0,0,0,4.3040652,1
1,0,0,1,0,0,4.8283138,0
1,0,0,1,1,0,4.5643482,1
1,0,0,1,1,0,4.9767337,1
1,0,0,1,1,1,4.3694477,0
0,0,0,1,1,1,4.3438053,0
1,0,1,1,0,1,4.4188404,0
1,0,0,1,0,0,4.4998097,1
1,0,0,0,0,1,4.6051702,0
0,0,0,0,0,1,4.0073333,
0,1,0,0,1,1,5.0875964,1
0,0,0,1,0,1,3.9120231,1
1,0,1,0,0,0,4.8598123,0
1,1,0,0,0,1,3.6888795,1
1,0,0,0,0,0,5.0106354,1
0,0,0,0,0,0,4.3694477,1
0,0,0,0,0,1,5.0039463,0
1,0,0,1,1,1,3.4011974,1
0,0,0,0,0,1,4.1743875,1
1,0,0,0,0,1,4.4426513,0
1,0,0,0,1,1,5.2983174,0
1,0,0,1,0,1,4.4886365,1
0,0,1,1,1,0,5.0689044,1
0,0,0,0,0,0,5.3706379,0
0,0,0,0,0,1,4.5849676,1
1,0,0,0,0,1,4.7004805,0
1,0,0,1,1,1,4.2046928,0
0,0,1,0,0,0,4.934474,1
1,0,0,1,0,0,4.7449322,1
1,0,0,0,0,0,4.6539602,1
1,0,1,1,1,1,3.6888795,0
1,0,0,1,0,1,4.3820267,1
0,0,1,0,0,0,5.6869755,1
1,0,0,0,0,0,5.220356,1
0,0,0,0,0,1,3.8066626,0
1,0,1,1,0,0,4.4426513,
1,0,0,0,0,0,5.521461,1
0,0,0,0,1,0,,0
1,0,1,0,0,1,3.5553482,0
1,0,0,0,0,1,3.6888795,1
1,0,1,0,0,0,7.5229411,0
1,0,1,0,0,0,6.5147128,1
0,0,1,0,0,1,4.6051702,1
1,0,1,0,0,0,5.7037826,0
0,0,0,1,0,0,4.59512,1
0,0,0,0,1,0,5.7004437,0
0,0,0,0,1,1,4.8283138,1
0,0,0,1,0,0,4.59512,0
0,1,0,0,0,1,3.4339871,0
1,0,0,0,0,0,5.1929569,0
0,0,1,1,0,0,4.7874918,0
1,0,0,0,0,1,4.3174882,1
0,0,0,0,1,1,4.3174882,0
1,0,0,0,1,1,4.0253515,0
0,0,0,0,0,0,4.8598123,0
0,1,1,0,0,1,4.4426513,1
0,0,1,1,0,0,4.59512,1
1,0,0,1,1,0,5.0039463,
1,0,0,1,0,1,4.3820267,0
0,0,1,1,1,1,4.8283138,0
0,0,0,0,0,1,4.0943446,0
0,0,0,0,1,0,,0
0,0,0,0,0,1,3.9120231,0
1,0,0,1,1,1,3.6635616,0
1,0,1,0,0,0,5.0106354,0
1,0,0,1,1,1,4.3694477,1
1,0,0,0,0,1,2.7725887,1
0,0,0,1,1,1,4.0430512,1
0,0,0,0,0,0,4.8283138,0
0,0,0,0,0,0,5.3423343,1
1,0,1,0,0,0,5.5909872,1
1,0,0,1,0,1,4.7004805,0
0,0,1,0,0,1,4.7004805,0
0,0,0,0,1,0,5.2983174,1
1,1,1,0,0,0,5.5174527,1
1,0,0,0,0,1,4.6051702,1
1,0,0,0,0,0,4.6539602,1
0,0,0,0,0,0,,
0,0,0,0,0,1,4.7004805,1
1,1,0,0,0,0,4.5643482,1
1,0,0,1,0,0,5.0039463,0
0,0,0,1,0,0,4.3174882,1
0,0,0,0,0,1,5.0106354,1
1,0,0,0,1,1,4.2626801,0
0,0,1,0,1,1,4.0073333,0
0,0,0,1,0,0,5.556828,0
0,0,0,1,0,1,4.2484951,1
0,0,1,0,1,1,4.4426513,0
1,0,0,1,1,0,5.2933049,1
0,0,0,0,0,1,3.6888795,0
0,0,0,0,0,0,7.495542,0
1,0,0,1,1,0,5.0106354,1
1,0,0,0,0,0,4.7874918,0
0,0,0,0,0,1,4.2484951,1
1,0,1,0,0,1,4.1588831,0
0,0,1,0,0,1,4.6051702,1
1,0,1,0,0,0,5.521461,0
1,0,1,0,0,1,4.3174882,0
1,0,1,0,1,0,4.7791233,1
1,1,1,0,0,1,4.3174882,0
0,1,0,0,1,1,4.7874918,1
0,0,0,0,0,0,4.4426513,0
0,0,0,1,1,0,5.5174527,1
1,0,1,0,0,1,4.4998097,0
0,0,0,0,0,1,4.3174882,1
0,0,0,0,0,1,3.9512436,0
1,0,0,1,0,1,3.6635616,1
0,0,0,0,0,1,3.7376697,1
1,0,0,0,0,0,,0
0,0,1,0,0,1,3.713572,0
0,0,0,0,1,1,4.4998097,0
1,0,0,0,0,0,4.7874918,1
0,0,0,1,0,0,5.3706379,0
